row_id,microbusiness_density
51670_2021-10-01,2.9834652
51670_2021-11-01,3.0433741
51670_2021-12-01,3.0853102
51670_2022-01-01,3.0676315
51670_2022-02-01,3.0377324
51670_2022-03-01,3.0616517
51670_2022-04-01,3.079591
51670_2022-05-01,3.079591
51670_2022-06-01,3.079591
51670_2022-07-01,3.1991868
51670_2022-08-01,3.0975304
51670_2022-09-01,3.0556719
51670_2022-10-01,3.1094899
51678_2019-08-01,9.5209122
51678_2019-09-01,9.3384027
51678_2019-10-01,9.2623577
51678_2019-11-01,9.3536119
51678_2019-12-01,9.4600763
51678_2020-01-01,9.7177229
51678_2020-02-01,9.5326242
51678_2020-03-01,9.5171986
51678_2020-04-01,9.5943232
51678_2020-05-01,9.5634737
51678_2020-06-01,9.4246492
51678_2020-07-01,9.5171986
51678_2020-08-01,9.6097488
51678_2020-09-01,9.5943232
51678_2020-10-01,9.548049
51678_2020-11-01,9.5171986
51678_2020-12-01,9.4246492
51678_2021-01-01,9.1626215
51678_2021-02-01,8.6013346
51678_2021-03-01,8.6316748
51678_2021-04-01,8.7833738
51678_2021-05-01,8.7530336
51678_2021-06-01,8.6771841
51678_2021-07-01,8.6771841
51678_2021-08-01,8.662015
51678_2021-09-01,8.6013346
51678_2021-10-01,8.6316748
51678_2021-11-01,8.6316748
51678_2021-12-01,8.662015
51678_2022-01-01,8.5446863
51678_2022-02-01,8.4993963
51678_2022-03-01,8.5748796
51678_2022-04-01,8.5899763
51678_2022-05-01,8.5748796
51678_2022-06-01,8.5748796
51678_2022-07-01,8.6352654
51678_2022-08-01,8.559783
51678_2022-09-01,8.786232
51678_2022-10-01,8.7711353
51680_2019-08-01,6.2168465
51680_2019-09-01,6.2356238
51680_2019-10-01,6.2309294
51680_2019-11-01,6.2434473
51680_2019-12-01,6.2215405
51680_2020-01-01,6.1116786
51680_2020-02-01,5.9909616
51680_2020-03-01,5.9104838
51680_2020-04-01,6.0853686
51680_2020-05-01,6.1070356
51680_2020-06-01,6.1147738
51680_2020-07-01,6.1642985
51680_2020-08-01,6.2200141
51680_2020-09-01,6.2556105
51680_2020-10-01,6.3082304
51680_2020-11-01,6.2881107
51680_2020-12-01,6.2772775
51680_2021-01-01,6.2233906
51680_2021-02-01,6.5123501
51680_2021-03-01,6.5799789
51680_2021-04-01,6.5907378
51680_2021-05-01,6.5769048
51680_2021-06-01,6.5861268
51680_2021-07-01,6.6045709
51680_2021-08-01,6.6368484
51680_2021-09-01,6.6476078
51680_2021-10-01,6.6829591
51680_2021-11-01,6.75981
51680_2021-12-01,6.7521248
51680_2022-01-01,6.6915631
51680_2022-02-01,6.7250972
51680_2022-03-01,6.7327185
51680_2022-04-01,6.801311
51680_2022-05-01,6.7540584
51680_2022-06-01,7.1762824
51680_2022-07-01,7.2646904
51680_2022-08-01,7.2372532
51680_2022-09-01,7.2829814
51680_2022-10-01,7.3637681
51683_2019-08-01,8.2530355
51683_2019-09-01,8.2200365
51683_2019-10-01,8.1375399
51683_2019-11-01,8.2035379
51683_2019-12-01,8.1408396
51683_2020-01-01,8.1371937
51683_2020-02-01,8.0447626
51683_2020-03-01,8.0480642
51683_2020-04-01,8.1371937
51683_2020-05-01,8.1338921
51683_2020-06-01,8.1503983
51683_2020-07-01,8.246129
51683_2020-08-01,8.619153
51683_2020-09-01,9.216651
51683_2020-10-01,9.1836395
51683_2020-11-01,9.1836395
51683_2020-12-01,9.1638336
51683_2021-01-01,9.191433
51683_2021-02-01,8.4476175
51683_2021-03-01,8.4442968
51683_2021-04-01,8.5239916
51683_2021-05-01,8.5040674
51683_2021-06-01,8.4808235
51683_2021-07-01,8.5107088
51683_2021-08-01,8.5140295
51683_2021-09-01,8.5605183
51683_2021-10-01,8.6003656
51683_2021-11-01,8.8660135
51683_2021-12-01,9.0320435
51683_2022-01-01,9.0570803
51683_2022-02-01,9.11024
51683_2022-03-01,9.1501093
51683_2022-04-01,9.1899796
51683_2022-05-01,9.1501093
51683_2022-06-01,9.1800117
51683_2022-07-01,9.3328457
51683_2022-08-01,9.2099142
51683_2022-09-01,9.2065916
51683_2022-10-01,9.2298489
51685_2019-08-01,0.33758122
51685_2019-09-01,0.34602076
51685_2019-10-01,0.34602076
51685_2019-11-01,0.34602076
51685_2019-12-01,0.34602076
51685_2020-01-01,0.3434459
51685_2020-02-01,0.3434459
51685_2020-03-01,0.3434459
51685_2020-04-01,0.35162318
51685_2020-05-01,0.35162318
51685_2020-06-01,0.35162318
51685_2020-07-01,0.33526862
51685_2020-08-01,0.3434459
51685_2020-09-01,0.3434459
51685_2020-10-01,0.33526862
51685_2020-11-01,0.33526862
51685_2020-12-01,0.32709134
51685_2021-01-01,0.30068049
51685_2021-02-01,0.40354487
51685_2021-03-01,0.40354487
51685_2021-04-01,0.39563221
51685_2021-05-01,0.37980694
51685_2021-06-01,0.37980694
51685_2021-07-01,0.37980694
51685_2021-08-01,0.3402437
51685_2021-09-01,0.3402437
51685_2021-10-01,0.33233106
51685_2021-11-01,0.3402437
51685_2021-12-01,0.3402437
51685_2022-01-01,0.32290307
51685_2022-02-01,0.33059123
51685_2022-03-01,0.3382794
51685_2022-04-01,0.33059123
51685_2022-05-01,0.33059123
51685_2022-06-01,0.33059123
51685_2022-07-01,0.33059123
51685_2022-08-01,0.33059123
51685_2022-09-01,0.32290307
51685_2022-10-01,0.32290307
51700_2019-08-01,3.43046
51700_2019-09-01,3.4189143
51700_2019-10-01,3.4203577
51700_2019-11-01,3.496125
51700_2019-12-01,3.4766419
51700_2020-01-01,3.4764752
51700_2020-02-01,3.4728599
51700_2020-03-01,3.5473351
51700_2020-04-01,3.5646887
51700_2020-05-01,3.5827651
51700_2020-06-01,3.6116877
51700_2020-07-01,3.6463945
51700_2020-08-01,3.6897781
51700_2020-09-01,3.723762
51700_2020-10-01,3.7497921
51700_2020-11-01,3.7353308
51700_2020-12-01,3.7215927
51700_2021-01-01,3.6834095
51700_2021-02-01,3.3971152
51700_2021-03-01,3.4594476
51700_2021-04-01,3.4811916
51700_2021-05-01,3.4637964
51700_2021-06-01,3.4724941
51700_2021-07-01,3.500761
51700_2021-08-01,3.5116329
51700_2021-09-01,3.5746901
51700_2021-10-01,3.6029572
51700_2021-11-01,3.7261724
51700_2021-12-01,3.7653112
51700_2022-01-01,3.813971
51700_2022-02-01,3.8146961
51700_2022-03-01,3.8531258
51700_2022-04-01,3.8886552
51700_2022-05-01,3.8893805
51700_2022-06-01,3.9502878
51700_2022-07-01,4.0481749
51700_2022-08-01,4.0213466
51700_2022-09-01,4.0438242
51700_2022-10-01,4.0670271
51710_2019-08-01,4.1938686
51710_2019-09-01,4.1124539
51710_2019-10-01,4.0926089
51710_2019-11-01,4.0890474
51710_2019-12-01,4.0585165
51710_2020-01-01,4.0311394
51710_2020-02-01,4.0042076
51710_2020-03-01,4.0631528
51710_2020-04-01,4.1038046
51710_2020-05-01,4.0824623
51710_2020-06-01,4.126163
51710_2020-07-01,4.170372
51710_2020-08-01,4.2567573
51710_2020-09-01,4.2765751
51710_2020-10-01,4.2653956
51710_2020-11-01,4.2506595
51710_2020-12-01,4.2481184
51710_2021-01-01,4.2439547
51710_2021-02-01,7.1615148
51710_2021-03-01,7.1594782
51710_2021-04-01,7.1762805
51710_2021-05-01,7.1757717
51710_2021-06-01,7.1640606
51710_2021-07-01,7.1487856
51710_2021-08-01,7.1548953
51710_2021-09-01,7.1503129
51710_2021-10-01,7.1049967
51710_2021-11-01,7.1971569
51710_2021-12-01,7.2159963
51710_2022-01-01,7.2458234
51710_2022-02-01,7.249897
51710_2022-03-01,7.3003073
51710_2022-04-01,7.2941966
51710_2022-05-01,7.234621
51710_2022-06-01,7.2397132
51710_2022-07-01,7.3970537
51710_2022-08-01,7.4143662
51710_2022-09-01,7.4377894
51710_2022-10-01,7.5039845
51720_2019-08-01,4.2802792
51720_2019-09-01,4.0900445
51720_2019-10-01,4.2168674
51720_2019-11-01,4.2802792
51720_2019-12-01,4.2802792
51720_2020-01-01,4.3690901
51720_2020-02-01,4.4995108
51720_2020-03-01,4.4995108
51720_2020-04-01,4.2386699
51720_2020-05-01,4.2386699
51720_2020-06-01,4.3690901
51720_2020-07-01,4.5321159
51720_2020-08-01,4.6625366
51720_2020-09-01,4.4995108
51720_2020-10-01,4.6625366
51720_2020-11-01,4.2060647
51720_2020-12-01,4.1734595
51720_2021-01-01,4.2258172
51720_2021-02-01,4.4239025
51720_2021-03-01,4.4239025
51720_2021-04-01,4.4239025
51720_2021-05-01,4.3908882
51720_2021-06-01,4.3578739
51720_2021-07-01,4.4899306
51720_2021-08-01,4.5229449
51720_2021-09-01,4.5229449
51720_2021-10-01,4.6880159
51720_2021-11-01,4.7210302
51720_2021-12-01,4.7870584
51720_2022-01-01,4.347826
51720_2022-02-01,4.4377813
51720_2022-03-01,4.4677663
51720_2022-04-01,4.4677663
51720_2022-05-01,4.4677663
51720_2022-06-01,4.4977512
51720_2022-07-01,4.617691
51720_2022-08-01,4.5277362
51720_2022-09-01,4.5277362
51720_2022-10-01,4.4677663
51730_2019-08-01,4.3817172
51730_2019-09-01,4.3738437
51730_2019-10-01,4.385654
51730_2019-11-01,4.3974648
51730_2019-12-01,4.3974648
51730_2020-01-01,4.4873333
51730_2020-02-01,4.5472708
51730_2020-03-01,4.5752416
51730_2020-04-01,4.6471667
51730_2020-05-01,4.6591544
51730_2020-06-01,4.7710381
51730_2020-07-01,4.8469591
51730_2020-08-01,4.9988012
51730_2020-09-01,5.0907059
51730_2020-10-01,5.0507474
51730_2020-11-01,5.0707264
51730_2020-12-01,5.0787182
51730_2021-01-01,5.1338201
51730_2021-02-01,5.0527167
51730_2021-03-01,5.0648823
51730_2021-04-01,5.1013789
51730_2021-05-01,5.0081105
51730_2021-06-01,5.0486617
51730_2021-07-01,5.0729928
51730_2021-08-01,5.0811028
51730_2021-09-01,5.0811028
51730_2021-10-01,5.0729928
51730_2021-11-01,5.0689378
51730_2021-12-01,5.1581507
51730_2022-01-01,5.270298
51730_2022-02-01,5.2785201
51730_2022-03-01,5.2990751
51730_2022-04-01,5.3278518
51730_2022-05-01,5.2579651
51730_2022-06-01,5.4429598
51730_2022-07-01,5.5375128
51730_2022-08-01,5.479959
51730_2022-09-01,5.4922919
51730_2022-10-01,5.4840698
51735_2019-08-01,3.7644787
51735_2019-09-01,3.6679537
51735_2019-10-01,3.6679537
51735_2019-11-01,3.6465037
51735_2019-12-01,3.6465037
51735_2020-01-01,3.6681595
51735_2020-02-01,3.5828536
51735_2020-03-01,3.6681595
51735_2020-04-01,3.6681595
51735_2020-05-01,3.5828536
51735_2020-06-01,3.6255064
51735_2020-07-01,3.6361697
51735_2020-08-01,3.7321391
51735_2020-09-01,3.7534657
51735_2020-10-01,3.7428024
51735_2020-11-01,3.7001493
51735_2020-12-01,3.7001493
51735_2021-01-01,3.619189
51735_2021-02-01,3.7783909
51735_2021-03-01,3.7890046
51735_2021-04-01,3.799618
51735_2021-05-01,3.7359371
51735_2021-06-01,3.7677774
51735_2021-07-01,3.7147102
51735_2021-08-01,3.7253237
51735_2021-09-01,3.7465506
51735_2021-10-01,3.757164
51735_2021-11-01,3.7783909
51735_2021-12-01,3.7783909
51735_2022-01-01,3.7589247
51735_2022-02-01,3.7379253
51735_2022-03-01,3.7274253
51735_2022-04-01,3.7379253
51735_2022-05-01,3.7064259
51735_2022-06-01,3.7064259
51735_2022-07-01,3.8114238
51735_2022-08-01,3.7379253
51735_2022-09-01,3.7274253
51735_2022-10-01,3.7274253
51740_2019-08-01,3.1459627
51740_2019-09-01,3.1952469
51740_2019-10-01,3.2294719
51740_2019-11-01,3.2390549
51740_2019-12-01,3.2226269
51740_2020-01-01,3.2345235
51740_2020-02-01,3.2002304
51740_2020-03-01,3.1439898
51740_2020-04-01,3.2153194
51740_2020-05-01,3.2317801
51740_2020-06-01,3.2496126
51740_2020-07-01,3.27156
51740_2020-08-01,3.3278008
51740_2020-09-01,3.3620937
51740_2020-10-01,3.3497484
51740_2020-11-01,3.3634655
51740_2020-12-01,3.3881567
51740_2021-01-01,3.2367482
51740_2021-02-01,2.9964294
51740_2021-03-01,3.0595989
51740_2021-04-01,3.0747046
51740_2021-05-01,3.0225213
51740_2021-06-01,3.0362537
51740_2021-07-01,3.0403736
51740_2021-08-01,3.0692117
51740_2021-09-01,3.0774512
51740_2021-10-01,3.0815711
51740_2021-11-01,3.1049163
51740_2021-12-01,3.1406207
51740_2022-01-01,3.1840222
51740_2022-02-01,3.1908903
51740_2022-03-01,3.2211096
51740_2022-04-01,3.2499554
51740_2022-05-01,3.2252305
51740_2022-06-01,3.2211096
51740_2022-07-01,3.3090205
51740_2022-08-01,3.2430873
51740_2022-09-01,3.2334721
51740_2022-10-01,3.2417138
51750_2019-08-01,2.9404161
51750_2019-09-01,3.0050406
51750_2019-10-01,2.9921157
51750_2019-11-01,3.0050406
51750_2019-12-01,2.9856534
51750_2020-01-01,2.9490106
51750_2020-02-01,2.9173009
51750_2020-03-01,2.9236429
51750_2020-04-01,2.9173009
51750_2020-05-01,2.9299848
51750_2020-06-01,2.9173009
51750_2020-07-01,2.9426687
51750_2020-08-01,2.9363267
51750_2020-09-01,2.7080162
51750_2020-10-01,2.7080162
51750_2020-11-01,2.7016742
51750_2020-12-01,2.7397261
51750_2021-01-01,2.667341
51750_2021-02-01,2.4777195
51750_2021-03-01,2.4713988
51750_2021-04-01,2.5093231
51750_2021-05-01,2.4713988
51750_2021-06-01,2.4145124
51750_2021-07-01,2.3639467
51750_2021-08-01,2.3513052
51750_2021-09-01,2.3386638
51750_2021-10-01,2.3323431
51750_2021-11-01,2.3513052
51750_2021-12-01,2.3323431
51750_2022-01-01,2.417624
51750_2022-02-01,2.4239364
51750_2022-03-01,2.4365611
51750_2022-04-01,2.4049993
51750_2022-05-01,2.4049993
51750_2022-06-01,2.4681227
51750_2022-07-01,2.5375583
51750_2022-08-01,2.493372
51750_2022-09-01,2.4807475
51750_2022-10-01,2.455498
51760_2019-08-01,7.7915697
51760_2019-09-01,7.7700353
51760_2019-10-01,7.8782592
51760_2019-11-01,7.8766026
51760_2019-12-01,7.8578291
51760_2020-01-01,7.7270474
51760_2020-02-01,7.660665
51760_2020-03-01,7.692224
51760_2020-04-01,7.7635036
51760_2020-05-01,7.7939744
51760_2020-06-01,7.7972393
51760_2020-07-01,7.9387102
51760_2020-08-01,7.8750482
51760_2020-09-01,7.7662244
51760_2020-10-01,7.7401066
51760_2020-11-01,7.7444596
51760_2020-12-01,7.687871
51760_2021-01-01,7.4475265
51760_2021-02-01,7.0752039
51760_2021-03-01,7.1684184
51760_2021-04-01,7.1925259
51760_2021-05-01,7.167347
51760_2021-06-01,7.1480613
51760_2021-07-01,7.1834183
51760_2021-08-01,7.1641326
51760_2021-09-01,7.1437755
51760_2021-10-01,7.1534185
51760_2021-11-01,7.2648473
51760_2021-12-01,7.295383
51760_2022-01-01,7.1813288
51760_2022-02-01,7.1739359
51760_2022-03-01,7.2383566
51760_2022-04-01,7.2710953
51760_2022-05-01,7.2362447
51760_2022-06-01,7.3175626
51760_2022-07-01,7.3962402
51760_2022-08-01,7.3402681
51760_2022-09-01,7.3561096
51760_2022-10-01,7.3587494
51770_2019-08-01,4.3814831
51770_2019-09-01,4.3608403
51770_2019-10-01,4.3776126
51770_2019-11-01,4.3943849
51770_2019-12-01,4.4188986
51770_2020-01-01,4.4160953
51770_2020-02-01,4.3196459
51770_2020-03-01,4.3607979
51770_2020-04-01,4.4148097
51770_2020-05-01,4.4160953
51770_2020-06-01,4.4611053
51770_2020-07-01,4.4971128
51770_2020-08-01,4.507401
51770_2020-09-01,4.5241189
51770_2020-10-01,4.5498385
51770_2020-11-01,4.5549827
51770_2020-12-01,4.5434089
51770_2021-01-01,4.5196576
51770_2021-02-01,4.4306574
51770_2021-03-01,4.7389331
51770_2021-04-01,4.8034258
51770_2021-05-01,4.7789187
51770_2021-06-01,4.7621503
51770_2021-07-01,4.7673097
51770_2021-08-01,4.7840781
51770_2021-09-01,4.7569909
51770_2021-10-01,5.177484
51770_2021-11-01,4.8369622
51770_2021-12-01,4.8937159
51770_2022-01-01,4.9446416
51770_2022-02-01,4.9148235
51770_2022-03-01,4.9277878
51770_2022-04-01,4.939456
51770_2022-05-01,4.9355669
51770_2022-06-01,4.9757566
51770_2022-07-01,5.0457644
51770_2022-08-01,5.023725
51770_2022-09-01,5.0289106
51770_2022-10-01,4.9835353
51775_2019-08-01,5.5177112
51775_2019-09-01,5.6052938
51775_2019-10-01,5.5517712
51775_2019-11-01,5.5615025
51775_2019-12-01,5.5274425
51775_2020-01-01,5.5285892
51775_2020-02-01,5.455781
51775_2020-03-01,5.3878264
51775_2020-04-01,5.4363656
51775_2020-05-01,5.3295798
51775_2020-06-01,5.2325015
51775_2020-07-01,5.3247256
51775_2020-08-01,5.3344336
51775_2020-09-01,5.3489952
51775_2020-10-01,5.3150182
51775_2020-11-01,5.2956023
51775_2020-12-01,5.2858944
51775_2021-01-01,5.2703562
51775_2021-02-01,5.0798612
51775_2021-03-01,5.118937
51775_2021-04-01,5.118937
51775_2021-05-01,5.1042838
51775_2021-06-01,5.1335907
51775_2021-07-01,5.0945148
51775_2021-08-01,5.128706
51775_2021-09-01,5.0700922
51775_2021-10-01,5.0847459
51775_2021-11-01,5.1335907
51775_2021-12-01,5.1140528
51775_2022-01-01,5.0301323
51775_2022-02-01,5.0544324
51775_2022-03-01,5.0981727
51775_2022-04-01,5.0981727
51775_2022-05-01,5.0447121
51775_2022-06-01,5.0544324
51775_2022-07-01,5.1321926
51775_2022-08-01,5.0933127
51775_2022-09-01,5.0641522
51775_2022-10-01,5.1078925
51790_2019-08-01,6.8633413
51790_2019-09-01,6.8734794
51790_2019-10-01,6.9495134
51790_2019-11-01,6.9089618
51790_2019-12-01,6.9292378
51790_2020-01-01,6.8207097
51790_2020-02-01,6.7600365
51790_2020-03-01,6.7903733
51790_2020-04-01,6.7398119
51790_2020-05-01,5.2634239
51790_2020-06-01,5.2634239
51790_2020-07-01,5.308929
51790_2020-08-01,5.3139853
51790_2020-09-01,5.3392658
51790_2020-10-01,5.308929
51790_2020-11-01,5.2836485
51790_2020-12-01,5.2785926
51790_2021-01-01,5.2317948
51790_2021-02-01,5.948894
51790_2021-03-01,5.9791942
51790_2021-04-01,5.9993939
51790_2021-05-01,5.9892941
51790_2021-06-01,5.9791942
51790_2021-07-01,6.0044441
51790_2021-08-01,6.0498939
51790_2021-09-01,6.0448442
51790_2021-10-01,6.0347438
51790_2021-11-01,6.0296941
51790_2021-12-01,5.9993939
51790_2022-01-01,5.9368272
51790_2022-02-01,5.9218102
51790_2022-03-01,5.9668617
51790_2022-04-01,6.0119138
51790_2022-05-01,5.9768734
51790_2022-06-01,5.9868851
51790_2022-07-01,6.0970116
51790_2022-08-01,6.0019021
51790_2022-09-01,6.0269308
51790_2022-10-01,6.066977
51800_2019-08-01,3.9024832
51800_2019-09-01,3.8828349
51800_2019-10-01,3.9689858
51800_2019-11-01,3.8450494
51800_2019-12-01,3.8420265
51800_2020-01-01,3.7491257
51800_2020-02-01,3.7297771
51800_2020-03-01,3.6642902
51800_2020-04-01,3.7282889
51800_2020-05-01,3.7535906
51800_2020-06-01,3.7580557
51800_2020-07-01,3.741684
51800_2020-08-01,3.7684741
51800_2020-09-01,3.7878225
51800_2020-10-01,3.8101475
51800_2020-11-01,3.8146126
51800_2020-12-01,3.8190775
51800_2021-01-01,3.7483501
51800_2021-02-01,3.9580584
51800_2021-03-01,3.9873881
51800_2021-04-01,4.0108519
51800_2021-05-01,4.0196509
51800_2021-06-01,4.0211177
51800_2021-07-01,4.0269833
51800_2021-08-01,4.0372491
51800_2021-09-01,4.0445814
51800_2021-10-01,4.0343161
51800_2021-11-01,4.0475144
51800_2021-12-01,4.0797772
51800_2022-01-01,4.0038638
51800_2022-02-01,3.9822371
51800_2022-03-01,4.01684
51800_2022-04-01,4.0312581
51800_2022-05-01,4.0269327
51800_2022-06-01,4.0990224
51800_2022-07-01,4.172554
51800_2022-08-01,4.1437182
51800_2022-09-01,4.1884136
51800_2022-10-01,4.2215748
51810_2019-08-01,7.2355819
51810_2019-09-01,7.3202877
51810_2019-10-01,7.2654443
51810_2019-11-01,7.3940821
51810_2019-12-01,7.3742695
51810_2020-01-01,7.3821983
51810_2020-02-01,7.2444091
51810_2020-03-01,7.291389
51810_2020-04-01,7.374464
51810_2020-05-01,7.4271736
51810_2020-06-01,7.4480853
51810_2020-07-01,7.4816017
51810_2020-08-01,7.4896226
51810_2020-09-01,7.5165505
51810_2020-10-01,7.4901958
51810_2020-11-01,7.4449344
51810_2020-12-01,7.4154286
51810_2021-01-01,7.3470063
51810_2021-02-01,7.0134673
51810_2021-03-01,7.0449061
51810_2021-04-01,7.0812039
51810_2021-05-01,7.0609117
51810_2021-06-01,7.0600543
51810_2021-07-01,8.1572752
51810_2021-08-01,8.1890001
51810_2021-09-01,8.1747093
51810_2021-10-01,8.1964312
51810_2021-11-01,8.2724562
51810_2021-12-01,8.289319
51810_2022-01-01,8.2803869
51810_2022-02-01,8.2265387
51810_2022-03-01,8.2145729
51810_2022-04-01,8.4843836
51810_2022-05-01,8.1980476
51810_2022-06-01,8.035078
51810_2022-07-01,7.9809451
51810_2022-08-01,7.8612823
51810_2022-09-01,7.8060093
51810_2022-10-01,7.7926183
51820_2019-08-01,5.4490657
51820_2019-09-01,5.4550934
51820_2019-10-01,5.4068718
51820_2019-11-01,5.4731765
51820_2019-12-01,5.4550934
51820_2020-01-01,5.3735957
51820_2020-02-01,5.2784877
51820_2020-03-01,5.2784877
51820_2020-04-01,5.3735957
51820_2020-05-01,5.403317
51820_2020-06-01,5.4092612
51820_2020-07-01,5.4687037
51820_2020-08-01,5.4568152
51820_2020-09-01,5.4687037
51820_2020-10-01,5.4389825
51820_2020-11-01,5.4092612
51820_2020-12-01,5.3438745
51820_2021-01-01,5.3115063
51820_2021-02-01,4.9523025
51820_2021-03-01,4.9405251
51820_2021-04-01,4.9051938
51820_2021-05-01,4.9405251
51820_2021-06-01,4.8934164
51820_2021-07-01,4.9228597
51820_2021-08-01,4.8875279
51820_2021-09-01,4.8934164
51820_2021-10-01,4.8875279
51820_2021-11-01,4.9523025
51820_2021-12-01,4.8875279
51820_2022-01-01,4.8275461
51820_2022-02-01,4.8217297
51820_2022-03-01,4.8624439
51820_2022-04-01,4.8275461
51820_2022-05-01,4.8275461
51820_2022-06-01,4.8624439
51820_2022-07-01,4.9787703
51820_2022-08-01,4.9671378
51820_2022-09-01,4.9555054
51820_2022-10-01,4.9206071
51830_2019-08-01,13.033913
51830_2019-09-01,12.700099
51830_2019-10-01,12.730445
51830_2019-11-01,12.563539
51830_2019-12-01,12.639405
51830_2020-01-01,12.345304
51830_2020-02-01,12.322527
51830_2020-03-01,12.360489
51830_2020-04-01,12.011237
51830_2020-05-01,12.170678
51830_2020-06-01,12.26938
51830_2020-07-01,11.821425
51830_2020-08-01,11.973274
51830_2020-09-01,11.684762
51830_2020-10-01,11.745502
51830_2020-11-01,11.593653
51830_2020-12-01,11.069775
51830_2021-01-01,10.290928
51830_2021-02-01,9.0195198
51830_2021-03-01,8.0397873
51830_2021-04-01,7.015182
51830_2021-05-01,6.2373796
51830_2021-06-01,5.5493231
51830_2021-07-01,3.7768304
51830_2021-08-01,2.9541545
51830_2021-09-01,2.3034925
51830_2021-10-01,1.8996335
51830_2021-11-01,1.5107322
51830_2021-12-01,1.4882956
51830_2022-01-01,1.3759067
51830_2022-02-01,1.3459957
51830_2022-03-01,1.3609512
51830_2022-04-01,1.3684289
51830_2022-05-01,1.3534734
51830_2022-06-01,1.3534734
51830_2022-07-01,1.3385179
51830_2022-08-01,1.3534734
51830_2022-09-01,1.3609512
51830_2022-10-01,1.3385179
51840_2019-08-01,10.828745
51840_2019-09-01,10.838157
51840_2019-10-01,10.880512
51840_2019-11-01,10.913455
51840_2019-12-01,10.913455
51840_2020-01-01,10.844499
51840_2020-02-01,10.377666
51840_2020-03-01,10.751132
51840_2020-04-01,10.783811
51840_2020-05-01,10.872508
51840_2020-06-01,11.124598
51840_2020-07-01,11.129266
51840_2020-08-01,11.362681
51840_2020-09-01,11.36735
51840_2020-10-01,11.381354
51840_2020-11-01,11.292657
51840_2020-12-01,11.315998
51840_2021-01-01,11.288898
51840_2021-02-01,7.2096376
51840_2021-03-01,7.3119678
51840_2021-04-01,7.3166194
51840_2021-05-01,7.3166194
51840_2021-06-01,7.3212709
51840_2021-07-01,7.3445277
51840_2021-08-01,7.3305736
51840_2021-09-01,7.325922
51840_2021-10-01,7.3770871
51840_2021-11-01,7.4142985
51840_2021-12-01,7.4003444
51840_2022-01-01,7.3721814
51840_2022-02-01,7.3907394
51840_2022-03-01,7.7387028
51840_2022-04-01,7.7572608
51840_2022-05-01,7.7387028
51840_2022-06-01,7.887167
51840_2022-07-01,8.0170736
51840_2022-08-01,7.9289227
51840_2022-09-01,7.9706783
51840_2022-10-01,7.9799571
53001_2019-08-01,1.5749921
53001_2019-09-01,1.5270227
53001_2019-10-01,1.5430125
53001_2019-11-01,1.7109051
53001_2019-12-01,1.7348896
53001_2020-01-01,1.7127904
53001_2020-02-01,1.6890017
53001_2020-03-01,1.7207201
53001_2020-04-01,1.7920862
53001_2020-05-01,1.8000158
53001_2020-06-01,1.7762271
53001_2020-07-01,1.7207201
53001_2020-08-01,1.6810721
53001_2020-09-01,1.6652129
53001_2020-10-01,1.6176354
53001_2020-11-01,1.6017762
53001_2020-12-01,1.5779874
53001_2021-01-01,1.5670525
53001_2021-02-01,1.8584141
53001_2021-03-01,1.8977872
53001_2021-04-01,1.9056618
53001_2021-05-01,1.9056618
53001_2021-06-01,1.8741633
53001_2021-07-01,1.8505394
53001_2021-08-01,1.8505394
53001_2021-09-01,1.8584141
53001_2021-10-01,1.8662887
53001_2021-11-01,1.6851721
53001_2021-12-01,1.6930467
53001_2022-01-01,1.6694099
53001_2022-02-01,1.645897
53001_2022-03-01,1.6537346
53001_2022-04-01,1.6694099
53001_2022-05-01,1.6929226
53001_2022-06-01,1.7007602
53001_2022-07-01,1.6929226
53001_2022-08-01,1.7164354
53001_2022-09-01,1.7399483
53001_2022-10-01,1.7242731
53003_2019-08-01,3.0007374
53003_2019-09-01,3.0404446
53003_2019-10-01,3.0631347
53003_2019-11-01,2.9553576
53003_2019-12-01,2.9440126
53003_2020-01-01,2.9046111
53003_2020-02-01,2.8085444
53003_2020-03-01,2.8254974
53003_2020-04-01,2.9441681
53003_2020-05-01,3.0063291
53003_2020-06-01,3.0063291
53003_2020-07-01,3.0232821
53003_2020-08-01,2.9554701
53003_2020-09-01,2.9554701
53003_2020-10-01,2.8311484
53003_2020-11-01,2.7633364
53003_2020-12-01,2.7802894
53003_2021-01-01,2.751471
53003_2021-02-01,2.7682824
53003_2021-03-01,2.7402635
53003_2021-04-01,2.7402635
53003_2021-05-01,2.7178481
53003_2021-06-01,2.7066405
53003_2021-07-01,2.6842253
53003_2021-08-01,2.6898291
53003_2021-09-01,2.6506023
53003_2021-10-01,2.6618099
53003_2021-11-01,2.6674139
53003_2021-12-01,2.7010367
53003_2022-01-01,2.6530499
53003_2022-02-01,2.6808014
53003_2022-03-01,2.7363045
53003_2022-04-01,2.7474053
53003_2022-05-01,2.7030027
53003_2022-06-01,2.7085531
53003_2022-07-01,2.7529554
53003_2022-08-01,2.6586001
53003_2022-09-01,2.636399
53003_2022-10-01,2.6308486
53005_2019-08-01,4.5330372
53005_2019-09-01,4.5602841
53005_2019-10-01,4.5273008
53005_2019-11-01,4.4936004
53005_2019-12-01,4.4857135
53005_2020-01-01,4.4294801
53005_2020-02-01,4.316896
53005_2020-03-01,4.3295617
53005_2020-04-01,4.4020376
